date,code,indicator,hamilton_cycle,model_A_regime,model_A_prob_high,model_B_regime,model_B_prob_high,model_B_converged
2007-05-31,M0017126,PMI,1.3293771343173586,高位区制,0.999999977495303,高位区制,0.8265961706977186,True
2007-06-30,M0017126,PMI,1.0522108793816476,高位区制,0.9999983463544475,高位区制,0.6257532866740055,True
2007-07-31,M0017126,PMI,0.5779890236735308,高位区制,0.9996983916405497,高位区制,0.5959130122149799,True
2007-08-31,M0017126,PMI,0.6355030405371359,高位区制,0.9998103054533932,高位区制,0.7241503554128055,True
2007-09-30,M0017126,PMI,1.553981676884671,高位区制,0.9999999993945584,高位区制,0.9999998980876925,True
2007-10-31,M0017126,PMI,0.5072752542280026,高位区制,0.999501152476915,高位区制,0.9984215083715064,True
2007-11-30,M0017126,PMI,1.2440390017443168,高位区制,0.9999998889594919,高位区制,0.9999829765856615,True
2007-12-31,M0017126,PMI,1.0284077008737147,高位区制,0.9999966488424793,高位区制,0.8505618014779441,True
2008-01-31,M0017126,PMI,0.40723137617404154,高位区制,0.9986581677332063,高位区制,0.8206861069943258,True
2008-02-29,M0017126,PMI,0.49972837719381585,高位区制,0.9991782081698406,高位区制,0.8662084438175246,True
2008-03-31,M0017126,PMI,2.3144046277890977,高位区制,0.999999999999997,高位区制,1.0000000000000013,True
2008-04-30,M0017126,PMI,2.740136173916283,高位区制,0.999999999999997,高位区制,0.9999999991870338,True
2008-05-31,M0017126,PMI,0.43767870442979195,高位区制,0.9970689539065982,高位区制,0.9999999999853464,True
2008-06-30,M0017126,PMI,0.13827892846541467,高位区制,0.9932233487528901,高位区制,0.9722841351773991,True
2008-07-31,M0017126,PMI,-1.339606264109955,高位区制,0.9998693714307715,高位区制,0.9999999999416047,True
2008-08-31,M0017126,PMI,-1.488694313190365,高位区制,0.9999679776933421,高位区制,0.9980939277947044,True
2008-09-30,M0017126,PMI,-0.13373933409197053,高位区制,0.9902355921696215,高位区制,0.9999995407778246,True
2008-10-31,M0017126,PMI,-2.771225682352046,高位区制,0.9999999999999964,高位区制,1.0000000000000016,True
2008-11-30,M0017126,PMI,-5.243254844753954,高位区制,0.999999999999997,高位区制,1.0000000000000018,True
2008-12-31,M0017126,PMI,-4.277790649816362,高位区制,0.999999999999997,高位区制,0.9992103834911041,True
2009-01-31,M0017126,PMI,-2.412294489693865,高位区制,0.9999999999993135,高位区制,0.9997004039050958,True
2009-02-28,M0017126,PMI,-1.1563178534381333,高位区制,0.9995316609929946,高位区制,0.9995338989509096,True
2009-03-31,M0017126,PMI,0.2324041162456803,高位区制,0.9967112098329515,高位区制,0.9999999877016215,True
2009-04-30,M0017126,PMI,0.9852323507816777,高位区制,0.9999902630692917,高位区制,0.9999883051148284,True
2009-05-31,M0017126,PMI,0.735708676301772,高位区制,0.9999375604683935,高位区制,0.97447877547795,True
2009-06-30,M0017126,PMI,1.2684891502167868,高位区制,0.9999999381499026,高位区制,0.9999531090118425,True
2009-07-31,M0017126,PMI,1.6627613879108964,高位区制,0.9999999999463982,高位区制,0.9999945602638237,True
2009-08-31,M0017126,PMI,1.6497506294941844,高位区制,0.9999999999306853,高位区制,0.99934562641529,True
2009-09-30,M0017126,PMI,1.85221765310438,高位区制,0.9999999999989558,高位区制,0.9999761405914994,True
2009-10-31,M0017126,PMI,2.31630403689912,高位区制,0.999999999999997,高位区制,0.9999999811727119,True
2009-11-30,M0017126,PMI,2.0281101103966797,高位区制,0.9999999999999778,高位区制,0.9982833841826184,True
2009-12-31,M0017126,PMI,2.2932498246804047,高位区制,0.9999999999999971,高位区制,0.9999979578078645,True
2010-01-31,M0017126,PMI,1.8291524228616685,高位区制,0.9999999999951805,高位区制,0.9900850919656009,True
2010-02-28,M0017126,PMI,0.20500780909721694,高位区制,0.9965662812169096,高位区制,0.9999993347990342,True
2010-03-31,M0017126,PMI,1.3185971786228619,高位区制,0.9999999247128177,高位区制,0.9999999995925245,True
2010-04-30,M0017126,PMI,1.534789236686371,高位区制,0.9999999986497828,高位区制,0.9954088821447321,True
2010-05-31,M0017126,PMI,0.8241686055843561,高位区制,0.9977837055885413,高位区制,0.7666295615890342,True
2010-06-30,M0017126,PMI,0.0923406143188078,高位区制,0.824309457294162,高位区制,0.7354392761088584,True
2010-07-31,M0017126,PMI,-0.2926427377209802,高位区制,0.7709893409590826,高位区制,0.6984532652906825,True
2010-08-31,M0017126,PMI,-0.17888448719430627,高位区制,0.794419674416692,高位区制,0.7249330348057728,True
2010-09-30,M0017126,PMI,0.6017697703878485,高位区制,0.9780134667273412,高位区制,0.9990592570482824,True
2010-10-31,M0017126,PMI,1.1480779835550226,高位区制,0.9999953299192874,高位区制,0.9988302110686947,True
2010-11-30,M0017126,PMI,1.13390726656205,高位区制,0.9999993695576921,高位区制,0.618223739573052,True
2010-12-31,M0017126,PMI,0.5967562936615628,高位区制,0.999278655599392,低位区制,0.1631654246214665,True
2011-01-31,M0017126,PMI,0.5294478613655239,高位区制,0.995586816229481,低位区制,0.08155455764319318,True
2011-02-28,M0017126,PMI,0.20220920067328385,高位区制,0.9800641611340413,低位区制,0.07263540398708908,True
2011-03-31,M0017126,PMI,0.6696291635682913,高位区制,0.9774655137900996,低位区制,0.13770752049176438,True
2011-04-30,M0017126,PMI,0.5430400456612838,高位区制,0.8709258555321104,低位区制,0.030656414922995333,True
2011-05-31,M0017126,PMI,0.18298366757005533,低位区制,0.3283542933967705,低位区制,0.00857285157898045,True
2011-06-30,M0017126,PMI,-0.2433943818462987,低位区制,0.05946279331920214,低位区制,0.006201519287141606,True
2011-07-31,M0017126,PMI,-0.359973566943724,低位区制,0.012100170920058407,低位区制,0.0030935660441915877,True
2011-08-31,M0017126,PMI,-0.32944890835431917,低位区制,0.0035528728858381904,低位区制,0.00486386139853479,True
2011-09-30,M0017126,PMI,-0.20073668320708893,低位区制,0.0030644360251234058,低位区制,0.021427887212427728,True
2011-10-31,M0017126,PMI,-0.5019181991467949,低位区制,0.008801194835439546,低位区制,0.11384094636327477,True
2011-11-30,M0017126,PMI,-1.0274076756768054,低位区制,0.033742516090695826,低位区制,0.32571887219857315,True
2011-12-31,M0017126,PMI,-0.46854616464007315,低位区制,0.030835097717409846,低位区制,0.27466526363006644,True
2012-01-31,M0017126,PMI,-0.29685474075290236,低位区制,0.05228437459654749,低位区制,0.26234122975430074,True
2012-02-29,M0017126,PMI,-0.1146004517077799,低位区制,0.18370099832836126,低位区制,0.39006049155970557,True
2012-03-31,M0017126,PMI,0.7232813016763739,高位区制,0.8497275283232434,高位区制,0.9988318155154651,True
2012-04-30,M0017126,PMI,0.8304095530913881,高位区制,0.8661202313997984,高位区制,0.9881377088695159,True
2012-05-31,M0017126,PMI,-0.23376602134040192,低位区制,0.15425825094942985,高位区制,0.9855502634104492,True
2012-06-30,M0017126,PMI,-0.26078435501840325,低位区制,0.02840712804128206,低位区制,0.18069833393831797,True
2012-07-31,M0017126,PMI,-0.23282513041021313,低位区制,0.006352618887408355,低位区制,0.05389265680586598,True
2012-08-31,M0017126,PMI,-0.6517224040831558,低位区制,0.002919867287704311,低位区制,0.040219892015505763,True
2012-09-30,M0017126,PMI,-0.41128135543004396,低位区制,0.0010181633526619152,低位区制,0.008781185685306154,True
2012-10-31,M0017126,PMI,-0.1984015287233944,低位区制,0.0005989069464926351,低位区制,0.0030894601987248816,True
2012-11-30,M0017126,PMI,-0.22037734129624337,低位区制,0.0005170052266130654,低位区制,0.0014390866918655063,True
2012-12-31,M0017126,PMI,-0.2524453392812395,低位区制,0.000500996893227544,低位区制,0.0012061769927965802,True
2013-01-31,M0017126,PMI,-0.19788928811392062,低位区制,0.0005160507121895439,低位区制,0.001297096591031061,True
2013-02-28,M0017126,PMI,-0.3920157799787766,低位区制,0.0005571080948315063,低位区制,0.0019230293420708037,True
2013-03-31,M0017126,PMI,-0.11588713671764926,低位区制,0.000606880939424987,低位区制,0.0023903305065546276,True
2013-04-30,M0017126,PMI,-0.03125738826043148,低位区制,0.0007385913194110911,低位区制,0.0016611262065993507,True
2013-05-31,M0017126,PMI,0.03238778471510953,低位区制,0.0008349599596684043,低位区制,0.0016346157601450607,True
2013-06-30,M0017126,PMI,-0.26069775520402755,低位区制,0.0005871185406391823,低位区制,0.0021027406324469634,True
2013-07-31,M0017126,PMI,-0.15349034586222743,低位区制,0.000690157312285002,低位区制,0.001744462126748316,True
2013-08-31,M0017126,PMI,0.0814525648678326,低位区制,0.0013172406970378692,低位区制,0.0028330708876910557,True
2013-09-30,M0017126,PMI,0.11118619813634291,低位区制,0.0019268696401027962,低位区制,0.0018786357507802078,True
2013-10-31,M0017126,PMI,0.22016930912757743,低位区制,0.002825418095568962,低位区制,0.002174515533568574,True
2013-11-30,M0017126,PMI,0.18170428319245263,低位区制,0.0023973314943725324,低位区制,0.0014578589440889399,True
2013-12-31,M0017126,PMI,0.04607580315219097,低位区制,0.0013113504627758248,低位区制,0.0011951254558858616,True
2014-01-31,M0017126,PMI,-0.1291485105338046,低位区制,0.0006965670776946879,低位区制,0.001258872491578551,True
2014-02-28,M0017126,PMI,-0.2564355477894757,低位区制,0.0005320961755243273,低位区制,0.0012707803452943153,True
2014-03-31,M0017126,PMI,-0.20498768382409122,低位区制,0.0005190745109907292,低位区制,0.0011947253136583734,True
2014-04-30,M0017126,PMI,-0.21918496092821116,低位区制,0.0005559953650054061,低位区制,0.0012507406331144161,True
2014-05-31,M0017126,PMI,-0.03748504164374247,低位区制,0.0008047121615773707,低位区制,0.001886118694174807,True
2014-06-30,M0017126,PMI,0.018516592204820326,低位区制,0.0012508638159701732,低位区制,0.001931199422146352,True
2014-07-31,M0017126,PMI,0.24629935792201868,低位区制,0.0023756422077727273,低位区制,0.0036930383498156912,True
2014-08-31,M0017126,PMI,0.03423486215945355,低位区制,0.001380642521884864,低位区制,0.001624768674600784,True
2014-09-30,M0017126,PMI,0.045492130642651354,低位区制,0.0010677991529724508,低位区制,0.0013424988607033683,True
2014-10-31,M0017126,PMI,-0.053856948397007984,低位区制,0.0007380349181981271,低位区制,0.0011921556371779392,True
2014-11-30,M0017126,PMI,-0.22978982548890337,低位区制,0.0005410435723029518,低位区制,0.0013467257294121021,True
2014-12-31,M0017126,PMI,-0.28729357392949983,低位区制,0.0005124110583976338,低位区制,0.0012373012168256396,True
2015-01-31,M0017126,PMI,-0.4049410298283992,低位区制,0.0005538551144547691,低位区制,0.0013930329295202325,True
2015-02-28,M0017126,PMI,-0.3841168160663015,低位区制,0.0005431541450607618,低位区制,0.0011749398430771722,True
2015-03-31,M0017126,PMI,-0.34553211658772676,低位区制,0.0005203412100405361,低位区制,0.0011313117067551725,True
2015-04-30,M0017126,PMI,-0.3413485195276686,低位区制,0.0005129064040277632,低位区制,0.001133089868762024,True
2015-05-31,M0017126,PMI,-0.30357609056290413,低位区制,0.0005026327383725806,低位区制,0.0011299576451096066,True
2015-06-30,M0017126,PMI,-0.3316621454466765,低位区制,0.0005115645591464186,低位区制,0.0011619490168541904,True
2015-07-31,M0017126,PMI,-0.34897856818677386,低位区制,0.0005321103186967677,低位区制,0.0011969585677121582,True
2015-08-31,M0017126,PMI,-0.4523627943671831,低位区制,0.0006033465943688943,低位区制,0.0014041966180676733,True
2015-09-30,M0017126,PMI,-0.38618089621322615,低位区制,0.0005585946565688732,低位区制,0.0011721637854657492,True
2015-10-31,M0017126,PMI,-0.36359395640342657,低位区制,0.00054817734125681,低位区制,0.0011688913830499412,True
2015-11-30,M0017126,PMI,-0.44211673637822196,低位区制,0.0006073016784063774,低位区制,0.0013436263137816685,True
2015-12-31,M0017126,PMI,-0.38851285508154637,低位区制,0.0006171805520001661,低位区制,0.00130481280008518,True
2016-01-31,M0017126,PMI,-0.5114497063086245,低位区制,0.0008521541899010489,低位区制,0.002070541189157792,True
2016-02-29,M0017126,PMI,-0.6754477768280481,低位区制,0.0012525576582830432,低位区制,0.0035806843318459385,True
2016-03-31,M0017126,PMI,-0.20738543637597567,低位区制,0.0006369883277881182,低位区制,0.0051924600635114785,True
2016-04-30,M0017126,PMI,-0.23474912304815027,低位区制,0.000521143589168782,低位区制,0.0017694290754135247,True
2016-05-31,M0017126,PMI,-0.2390625754241206,低位区制,0.0005027272048311525,低位区制,0.0012283826189302617,True
2016-06-30,M0017126,PMI,-0.26970600470972694,低位区制,0.000514580269755048,低位区制,0.001168529199477379,True
2016-07-31,M0017126,PMI,-0.28108628611452713,低位区制,0.0006119934658490324,低位区制,0.0012488252958478701,True
2016-08-31,M0017126,PMI,-0.09923460821533878,低位区制,0.0011672026247681736,低位区制,0.0018688313733623311,True
2016-09-30,M0017126,PMI,-0.0870363983813418,低位区制,0.0035423284630514843,低位区制,0.0025118710985397585,True
2016-10-31,M0017126,PMI,0.25130930042637356,低位区制,0.014875499630762921,低位区制,0.008532814111106377,True
2016-11-30,M0017126,PMI,0.3784650339699992,低位区制,0.028407910698200495,低位区制,0.0052503441707833776,True
2016-12-31,M0017126,PMI,0.27273362640217286,低位区制,0.03169810778604859,低位区制,0.0020643344604444154,True
2017-01-31,M0017126,PMI,0.26700685156112147,低位区制,0.03529269574565286,低位区制,0.0019095332877943948,True
2017-02-28,M0017126,PMI,0.3208463321871809,低位区制,0.03998174522394351,低位区制,0.002452012659700613,True
2017-03-31,M0017126,PMI,0.4080996040047501,低位区制,0.04061853640086782,低位区制,0.0028944158839786078,True
2017-04-30,M0017126,PMI,0.15488230501702382,低位区制,0.02662581564981498,低位区制,0.0015652258060141542,True
2017-05-31,M0017126,PMI,0.15566433102097146,低位区制,0.022858274751095635,低位区制,0.0018036390080749653,True
2017-06-30,M0017126,PMI,0.31684107630474356,低位区制,0.026508661660623566,低位区制,0.0032790897539321743,True
2017-07-31,M0017126,PMI,0.14517438291218027,低位区制,0.026446452414890513,低位区制,0.0021107409223739995,True
2017-08-31,M0017126,PMI,0.2771708356161932,低位区制,0.03590247015340199,低位区制,0.004736333033926314,True
2017-09-30,M0017126,PMI,0.5123321994683738,低位区制,0.04602976528056873,低位区制,0.009018690206900267,True
2017-10-31,M0017126,PMI,0.16404128608894528,低位区制,0.02472945006939314,低位区制,0.0030405097866762674,True
2017-11-30,M0017126,PMI,0.24357115434965182,低位区制,0.015606980616858501,低位区制,0.002416437477118907,True
2017-12-31,M0017126,PMI,0.20300967954125212,低位区制,0.008276942164557688,低位区制,0.0018687837048617893,True
2018-01-31,M0017126,PMI,0.07869675168406928,低位区制,0.0032845178575897057,低位区制,0.0030424737642916703,True
2018-02-28,M0017126,PMI,-0.3427368632330024,低位区制,0.00140273877010683,低位区制,0.012410050431412446,True
2018-03-31,M0017126,PMI,0.15788669163152394,低位区制,0.0020542825178012274,低位区制,0.02284763433027775,True
2018-04-30,M0017126,PMI,0.11159943214024923,低位区制,0.002242118827446583,低位区制,0.005436221781104478,True
2018-05-31,M0017126,PMI,0.23637266835722923,低位区制,0.0029900669171554453,低位区制,0.0032643151503341937,True
2018-06-30,M0017126,PMI,0.1363310230299511,低位区制,0.0020767492704712497,低位区制,0.0014987249117170455,True
2018-07-31,M0017126,PMI,0.00798050947770691,低位区制,0.0011779262933371399,低位区制,0.0011998885424699473,True
2018-08-31,M0017126,PMI,0.00994835711045721,低位区制,0.0009003882130928487,低位区制,0.001238610376079218,True
2018-09-30,M0017126,PMI,-0.11979435843823431,低位区制,0.0006355218480045497,低位区制,0.0012577321348232887,True
2018-10-31,M0017126,PMI,-0.30993175870071815,低位区制,0.0005651584227205456,低位区制,0.0016382354926832282,True
2018-11-30,M0017126,PMI,-0.42898281353018985,低位区制,0.0007374835313704502,低位区制,0.001911894109915112,True
2018-12-31,M0017126,PMI,-0.654141390321072,低位区制,0.0013473670270031754,低位区制,0.0033074992624636144,True
2019-01-31,M0017126,PMI,-0.575738159165444,低位区制,0.0013656447432158659,低位区制,0.0021826785938741083,True
2019-02-28,M0017126,PMI,-0.7397472426847062,低位区制,0.0018606218268808056,低位区制,0.0048394180373880664,True
2019-03-31,M0017126,PMI,-0.21692615032011425,低位区制,0.0007811754622716013,低位区制,0.008112930623262812,True
2019-04-30,M0017126,PMI,-0.40231432602069345,低位区制,0.0007145756425841635,低位区制,0.0037317857984512427,True
2019-05-31,M0017126,PMI,-0.6265341667806181,低位区制,0.001123240996608088,低位区制,0.0034999015267864167,True
2019-06-30,M0017126,PMI,-0.5765231016995321,低位区制,0.001004499664004235,低位区制,0.0015804854713670647,True
2019-07-31,M0017126,PMI,-0.45749327434851006,低位区制,0.0007427428192689894,低位区制,0.0012315619939735744,True
2019-08-31,M0017126,PMI,-0.48112375446517286,低位区制,0.0007409871146630847,低位区制,0.0013424571720741993,True
2019-09-30,M0017126,PMI,-0.33653881947633346,低位区制,0.000837980140674298,低位区制,0.0017066497176199049,True
2019-10-31,M0017126,PMI,-0.5075638403145537,低位区制,0.0020910306164505445,低位区制,0.004052380599046984,True
2019-11-30,M0017126,PMI,-0.19251560530102096,低位区制,0.006767054873185864,低位区制,0.010735983498560225,True
2019-12-31,M0017126,PMI,-0.19067289480636013,低位区制,0.03337132211955354,低位区制,0.030595681322813588,True
2020-01-31,M0017126,PMI,-0.20265364167641226,低位区制,0.18046692475338438,低位区制,0.16255786403392236,True
2020-02-29,M0017126,PMI,-5.722124521847296,高位区制,0.9999999999999988,高位区制,1.0000000000000016,True
2020-03-31,M0017126,PMI,0.4927004533852394,高位区制,0.8912048304820945,高位区制,1.0000000000000013,True
2020-04-30,M0017126,PMI,0.08040485395544109,高位区制,0.523934945396102,低位区制,0.23939426429809846,True
2020-05-31,M0017126,PMI,-0.006442342613761226,低位区制,0.4077746542208431,低位区制,0.05608810193701874,True
2020-06-30,M0017126,PMI,0.11223673774490943,低位区制,0.39280139934558383,低位区制,0.03041484618394928,True
2020-07-31,M0017126,PMI,0.16161659569920145,低位区制,0.4219940524392775,低位区制,0.03458135714366384,True
2020-08-31,M0017126,PMI,0.09637843070190101,高位区制,0.5061826895606885,低位区制,0.08646465985531704,True
2020-09-30,M0017126,PMI,0.3312380482895883,高位区制,0.7633103908514052,低位区制,0.4133902074616218,True
2020-10-31,M0017126,PMI,0.9438652053032678,高位区制,0.9987052305605889,高位区制,0.932812238208518,True
2020-11-30,M0017126,PMI,0.5211623663842703,高位区制,0.9979580689406,高位区制,0.7705888443069662,True
2020-12-31,M0017126,PMI,0.27118919347042764,高位区制,0.9941887654578218,高位区制,0.778589813537456,True
2021-01-31,M0017126,PMI,0.9680928213729229,高位区制,0.9958877687011882,高位区制,0.9997662293212839,True
2021-02-28,M0017126,PMI,-0.1989706879007328,低位区制,0.32532134167775517,高位区制,0.9996574523856515,True
2021-03-31,M0017126,PMI,0.3474755778932731,低位区制,0.20688243097631345,高位区制,0.8936885624230895,True
2021-04-30,M0017126,PMI,0.059169650946037836,低位区制,0.059266754809073584,低位区制,0.15984585494743606,True
2021-05-31,M0017126,PMI,-0.017048144888611894,低位区制,0.014447484941046857,低位区制,0.02650557345106102,True
2021-06-30,M0017126,PMI,-0.0656493162171086,低位区制,0.003529583567297935,低位区制,0.00547551475706416,True
2021-07-31,M0017126,PMI,-0.28006047647753457,低位区制,0.0010845334721986811,低位区制,0.002566334588237171,True
2021-08-31,M0017126,PMI,-0.41766836472268,低位区制,0.000792965982290341,低位区制,0.0019810167732422067,True
2021-09-30,M0017126,PMI,-0.5662169952533211,低位区制,0.00112299604764578,低位区制,0.002386471379807887,True
2021-10-31,M0017126,PMI,-0.719395017871617,低位区制,0.0016571202152294675,低位区制,0.0028992201640874954,True
2021-11-30,M0017126,PMI,-0.42876911749961216,低位区制,0.000848805331648256,低位区制,0.0020712175887830004,True
2021-12-31,M0017126,PMI,-0.29688175289442903,低位区制,0.0007903029177746749,低位区制,0.0025667515305658264,True
2022-01-31,M0017126,PMI,-0.3136114406713024,低位区制,0.001772737927487024,低位区制,0.008154544853332227,True
2022-02-28,M0017126,PMI,-0.3465502178734762,低位区制,0.007503589156205533,低位区制,0.04400339386917742,True
2022-03-31,M0017126,PMI,-0.5460606853803281,低位区制,0.03897800777321829,低位区制,0.2634026252678639,True
2022-04-30,M0017126,PMI,-1.3236903871238028,低位区制,0.15747414908748683,高位区制,0.9945262726930648,True
2022-05-31,M0017126,PMI,-0.45720324961035813,低位区制,0.04000612280118174,高位区制,0.9468525539144741,True
2022-06-30,M0017126,PMI,-0.18083366696606384,低位区制,0.015586377628248762,高位区制,0.7031367368328747,True
2022-07-31,M0017126,PMI,-0.6672784193127859,低位区制,0.01458484187881284,高位区制,0.6540564593538251,True
2022-08-31,M0017126,PMI,-0.5077811089577534,低位区制,0.01985042373661227,高位区制,0.5207129764615055,True
2022-09-30,M0017126,PMI,-0.20355981466027276,低位区制,0.050648195690698186,高位区制,0.5534642885026068,True
2022-10-31,M0017126,PMI,-0.5967660815063991,低位区制,0.226065738099618,高位区制,0.7394186600578578,True
2022-11-30,M0017126,PMI,-1.0332739425803805,高位区制,0.792704390033166,高位区制,0.9498550279347634,True
2022-12-31,M0017126,PMI,-1.2951768336920932,高位区制,0.9472253730520939,高位区制,0.9868533925516689,True
2023-01-31,M0017126,PMI,-0.21625297297294355,高位区制,0.9277673972712082,高位区制,0.9998887307768225,True
2023-02-28,M0017126,PMI,0.7109427493766234,高位区制,0.9558780556264556,高位区制,0.9999958535297677,True
2023-03-31,M0017126,PMI,0.6296726393058458,高位区制,0.9000575559062854,高位区制,0.9806858688340916,True
2023-04-30,M0017126,PMI,-0.5234192812480322,低位区制,0.28008042602251976,高位区制,0.9986171223527902,True
2023-05-31,M0017126,PMI,-0.7554656700697692,低位区制,0.12739048298138836,低位区制,0.3878335434281701,True
2023-06-30,M0017126,PMI,-0.5726336146956331,低位区制,0.03395523993051735,低位区制,0.06339173711842802,True
2023-07-31,M0017126,PMI,-0.40857962943417264,低位区制,0.0069892386059524515,低位区制,0.011840665436384437,True
2023-08-31,M0017126,PMI,-0.24354745698693447,低位区制,0.001677007087807335,低位区制,0.0035025861078392733,True
2023-09-30,M0017126,PMI,-0.15837562502014663,低位区制,0.0007996885068974385,低位区制,0.00231165756409291,True
2023-10-31,M0017126,PMI,-0.5143506886461516,低位区制,0.000803003271707274,低位区制,0.0046862352916725285,True
2023-11-30,M0017126,PMI,-0.4571389841737882,低位区制,0.0008139988959908952,低位区制,0.002302605636167885,True
2023-12-31,M0017126,PMI,-0.6183335589452448,低位区制,0.00128543437431515,低位区制,0.004216678433136265,True
2024-01-31,M0017126,PMI,-0.642708583972998,低位区制,0.001583411445594004,低位区制,0.008646461061413625,True
2024-02-29,M0017126,PMI,-0.6727023881346974,低位区制,0.001727851299994007,低位区制,0.03399226453600683,True
2024-03-31,M0017126,PMI,0.1011168734750301,低位区制,0.001388474907217141,低位区制,0.1562675574449089,True
2024-04-30,M0017126,PMI,-0.04993037448893589,低位区制,0.0008351810517206711,低位区制,0.03415710839430718,True
2024-05-31,M0017126,PMI,-0.42865291210541284,低位区制,0.0006487639432613166,低位区制,0.01659588352824512,True
2024-06-30,M0017126,PMI,-0.4110213808810073,低位区制,0.0006112205678801622,低位区制,0.0037396044167996626,True
2024-07-31,M0017126,PMI,-0.45631024654897473,低位区制,0.0006849724167970123,低位区制,0.0018773233307486977,True
2024-08-31,M0017126,PMI,-0.5832153914785948,低位区制,0.0008645480389341807,低位区制,0.0020621223014652065,True
2024-09-30,M0017126,PMI,-0.28630025355897143,低位区制,0.0005653494322821827,低位区制,0.001997903394777653,True
2024-10-31,M0017126,PMI,-0.1665524618363502,低位区制,0.0005383348674297652,低位区制,0.0014594640729576084,True
2024-11-30,M0017126,PMI,-0.14928998855260517,低位区制,0.0005438837634822922,低位区制,0.0012951265744162918,True
2024-12-31,M0017126,PMI,-0.23038709749954295,低位区制,0.0005484255188784709,低位区制,0.0017388163089460218,True
2025-01-31,M0017126,PMI,-0.5449698784202369,低位区制,0.0007483373604834379,低位区制,0.004605805753732707,True
2025-02-28,M0017126,PMI,-0.2137085414666926,低位区制,0.0005766450483736651,低位区制,0.004228871141754256,True
2025-03-31,M0017126,PMI,-0.08053699850204243,低位区制,0.0006777938840594213,低位区制,0.005070391887653427,True
2025-04-30,M0017126,PMI,-0.5885553968849713,低位区制,0.000901245025771463,低位区制,0.015275567401285082,True
2025-05-31,M0017126,PMI,-0.4306891862967863,低位区制,0.0006603830186279558,低位区制,0.003498549613758558,True
2025-06-30,M0017126,PMI,-0.37148909197806773,低位区制,0.0005956569971053635,低位区制,0.001622549345484288,True
2025-07-31,M0017126,PMI,-0.5139405805237985,低位区制,0.0007406009036019551,低位区制,0.001853059255738603,True
2025-08-31,M0017126,PMI,-0.502692592989223,低位区制,0.0007464722159622615,低位区制,0.001678965590268014,True
2025-09-30,M0017126,PMI,-0.3143687735939941,低位区制,0.0007114985486277024,低位区制,0.003299847401958992,True
2025-10-31,M0017126,PMI,-0.6779482463296662,低位区制,0.0014301280702384777,低位区制,0.012028691541874918,True
2025-11-30,M0017126,PMI,-0.6222771398286588,低位区制,0.0012938178550798757,低位区制,0.011840695009508649,True
2025-12-31,M0017126,PMI,-0.14517109003152412,低位区制,0.0009319006676298139,低位区制,0.037705336611046344,True
2026-01-31,M0017126,PMI,-0.5199258426040255,低位区制,0.001734206149544394,低位区制,0.06418445586037547,True
2026-02-28,M0017126,PMI,-0.6765980846730935,低位区制,0.004726123789426323,低位区制,0.1012237677077498,True
2026-03-31,M0017126,PMI,-0.03996062374335729,低位区制,0.010350237335467291,低位区制,0.23051815979501153,True
2006-01-31,M0000545,工业增加值,0.18196486905701936,高位区制,0.8737915844209553,高位区制,0.6085097372962697,True
2006-02-28,M0000545,工业增加值,1.1306238659240626,高位区制,0.9999999995072012,高位区制,0.9999848436853505,True
2006-03-31,M0000545,工业增加值,0.7927751264800245,高位区制,0.9999993158581448,低位区制,0.08550688520999533,True
2006-04-30,M0000545,工业增加值,0.6262487840872387,高位区制,0.9999729414567204,低位区制,0.016868136628384576,True
2006-05-31,M0000545,工业增加值,0.8082997574301908,高位区制,0.999999530950579,低位区制,0.05528800811589622,True
2006-06-30,M0000545,工业增加值,1.0482519218220603,高位区制,0.9999999993498682,低位区制,0.10293904853579344,True
2006-07-31,M0000545,工业增加值,0.6384134967285329,高位区制,0.9999782802038295,低位区制,0.01980235034005049,True
2006-08-31,M0000545,工业增加值,0.48357689144880983,高位区制,0.9996289508610887,低位区制,0.007354490559916675,True
2006-09-30,M0000545,工业增加值,0.6324542494757486,高位区制,0.9999669762096272,低位区制,0.016568971406151115,True
2006-10-31,M0000545,工业增加值,0.3341651732206874,高位区制,0.9951452065786587,低位区制,0.009671913123564852,True
2006-11-30,M0000545,工业增加值,0.3025941121813772,高位区制,0.9922330678313777,低位区制,0.011771854733711192,True
2006-12-31,M0000545,工业增加值,0.3269648355629917,高位区制,0.9947153054639801,低位区制,0.08461023733577336,True
2007-01-31,M0000545,工业增加值,1.6810077615153485,高位区制,1.0000000000000018,高位区制,0.9999999999998351,True
2007-02-28,M0000545,工业增加值,-0.08067184685051942,高位区制,0.9183296383333048,高位区制,0.9999999999999551,True
2007-03-31,M0000545,工业增加值,0.6735757230504648,高位区制,0.9999302067661001,高位区制,0.9981574404468924,True
2007-04-30,M0000545,工业增加值,0.6904912917360861,高位区制,0.999992875420936,低位区制,0.14502656211463166,True
2007-05-31,M0000545,工业增加值,0.808504846419444,高位区制,0.9999995339674081,低位区制,0.08077460052364356,True
2007-06-30,M0000545,工业增加值,1.0685292377431224,高位区制,0.9999999996509541,低位区制,0.13606388803935268,True
2007-07-31,M0000545,工业增加值,0.9010716788606523,高位区制,0.9999999565862687,低位区制,0.01567569836644988,True
2007-08-31,M0000545,工业增加值,0.8381096466825637,高位区制,0.9999997769165737,低位区制,0.00856980423098265,True
2007-09-30,M0000545,工业增加值,0.8335561940063507,高位区制,0.9999997497964447,低位区制,0.00957323405699477,True
