date,code,indicator,hamilton_cycle,prob_low,prob_high,regime,raw_value,standardized,hamilton_trend
2010-09-30,M0017126,PMI,0.6017697703878485,0.01898315833470169,0.981016841665298,高位区制,53.8,0.9949031416154583,0.39313337122760983
2010-10-31,M0017126,PMI,1.1480779835550226,4.0194791445661974e-06,0.9999959805208554,高位区制,54.7,1.3379989658089215,0.1899209822538989
2010-11-30,M0017126,PMI,1.13390726656205,5.484641074557583e-07,0.9999994515358925,高位区制,55.2,1.528607757027511,0.3947004904654609
2010-12-31,M0017126,PMI,0.5967562936615628,0.0006366213908373786,0.9993633786091626,高位区制,53.9,1.0330248998591767,0.4362686061976139
2011-01-31,M0017126,PMI,0.5294478613655239,0.0040038465769316285,0.9959961534230684,高位区制,52.9,0.6518073174219978,0.12235945605647387
2011-02-28,M0017126,PMI,0.20220920067328385,0.01846923162591052,0.9815307683740895,高位区制,52.2,0.38495500971597413,0.18274580904269028
2011-03-31,M0017126,PMI,0.6696291635682913,0.02144357595433344,0.9785564240456666,高位区制,53.4,0.8424161086405872,0.17278694507229597
2011-04-30,M0017126,PMI,0.5430400456612838,0.12593548078246528,0.8740645192175346,高位区制,52.9,0.6518073174219978,0.10876727176071403
2011-05-31,M0017126,PMI,0.18298366757005533,0.6665818504707168,0.333418149529283,低位区制,52.0,0.30871149322853725,0.12572782565848192
2011-06-30,M0017126,PMI,-0.2433943818462987,0.9389875479570109,0.06101245204298891,低位区制,50.9,-0.11062784745236014,0.13276653439393854
2011-07-31,M0017126,PMI,-0.359973566943724,0.987476667872745,0.01252333212725487,低位区制,50.7,-0.1868713639397943,0.1731022030039297
2011-08-31,M0017126,PMI,-0.32944890835431917,0.9963016875083043,0.003698312491695639,低位区制,50.9,-0.11062784745236014,0.21882106090195905
2011-09-30,M0017126,PMI,-0.20073668320708893,0.9968937935343929,0.003106206465606972,低位区制,51.2,0.0037374272787951816,0.2044741104858841
2011-10-31,M0017126,PMI,-0.5019181991467949,0.9914749602472817,0.008525039752718153,低位区制,50.4,-0.30123663867094963,0.2006815604758453
2011-11-30,M0017126,PMI,-1.0274076756768054,0.9678053575755858,0.03219464242441394,低位区制,49.0,-0.8349412540829996,0.19246642159380567
2011-12-31,M0017126,PMI,-0.46854616464007315,0.969539593697498,0.03046040630250177,低位区制,50.3,-0.33935839691466807,0.12918776772540508
2012-01-31,M0017126,PMI,-0.29685474075290236,0.9477113432956632,0.05228865670433664,低位区制,50.5,-0.2631148804272312,0.03373986032567117
2012-02-29,M0017126,PMI,-0.1146004517077799,0.8167442892307218,0.18325571076927796,低位区制,51.0,-0.0725060892086417,0.0420943624991382
2012-03-31,M0017126,PMI,0.7232813016763739,0.16182058260006613,0.8381794173999337,高位区制,53.1,0.7280508339094347,0.004769532233060772
2012-04-30,M0017126,PMI,0.8304095530913881,0.1459474594442875,0.8540525405557124,高位区制,53.3,0.8042943503968688,-0.026115202694519293
2012-05-31,M0017126,PMI,-0.23376602134040192,0.8463249085533574,0.15367509144664265,低位区制,50.4,-0.30123663867094963,-0.06747061733054771
2012-06-30,M0017126,PMI,-0.26078435501840325,0.9714706228650886,0.02852937713491148,低位区制,50.2,-0.3774801551583838,-0.11669580013998053
2012-07-31,M0017126,PMI,-0.23282513041021313,0.9936330346771388,0.006366965322861198,低位区制,50.1,-0.41560191340210223,-0.1827767829918891
2012-08-31,M0017126,PMI,-0.6517224040831558,0.9971929363105504,0.002807063689449505,低位区制,49.2,-0.7586977375955627,-0.10697533351240686
2012-09-30,M0017126,PMI,-0.41128135543004396,0.999055571844081,0.0009444281559188438,低位区制,49.8,-0.5299671881332575,-0.11868583270321356
2012-10-31,M0017126,PMI,-0.1984015287233944,0.9994613611115635,0.0005386388884363874,低位区制,50.2,-0.3774801551583838,-0.1790786264349894
2012-11-30,M0017126,PMI,-0.22037734129624337,0.9995411834481804,0.0004588165518192979,低位区制,50.6,-0.22499312218351275,-0.004615780887269383
2012-12-31,M0017126,PMI,-0.2524453392812395,0.9995570377910885,0.00044296220891120103,低位区制,50.6,-0.22499312218351275,0.02745221709772678
2013-01-31,M0017126,PMI,-0.19788928811392062,0.999543748611086,0.0004562513889138258,低位区制,50.4,-0.30123663867094963,-0.10334735055702901
2013-02-28,M0017126,PMI,-0.3920157799787766,0.9995090022874384,0.0004909977125612445,低位区制,50.1,-0.41560191340210223,-0.023586133423325592
2013-03-31,M0017126,PMI,-0.11588713671764926,0.9994615131390641,0.0005384868609356617,低位区制,50.9,-0.11062784745236014,0.005259289265289124
2013-04-30,M0017126,PMI,-0.03125738826043148,0.999342874371901,0.0006571256280988153,低位区制,50.6,-0.22499312218351275,-0.19373573392308127
2013-05-31,M0017126,PMI,0.03238778471510953,0.999257070345206,0.0007429296547938166,低位区制,50.8,-0.14874960569607856,-0.1811373904111881
2013-06-30,M0017126,PMI,-0.26069775520402755,0.9994785660198657,0.0005214339801339809,低位区制,50.1,-0.41560191340210223,-0.15490415819807468
2013-07-31,M0017126,PMI,-0.15349034586222743,0.9993838022018714,0.0006161977981280782,低位区制,50.3,-0.33935839691466807,-0.18586805105244064
2013-08-31,M0017126,PMI,0.0814525648678326,0.9988172245331939,0.0011827754668056135,低位区制,51.0,-0.0725060892086417,-0.1539586540764743
2013-09-30,M0017126,PMI,0.11118619813634291,0.998263845390805,0.0017361546091943332,低位区制,51.1,-0.03438433096492326,-0.14557052910126617
2013-10-31,M0017126,PMI,0.22016930912757743,0.9974576522717046,0.0025423477282947274,低位区制,51.4,0.07998094376622934,-0.14018836536134807
2013-11-30,M0017126,PMI,0.18170428319245263,0.9978426185583139,0.002157381441685528,低位区制,51.4,0.07998094376622934,-0.1017233394262233
2013-12-31,M0017126,PMI,0.04607580315219097,0.9988212562140079,0.0011787437859916688,低位区制,51.0,-0.0725060892086417,-0.11858189236083266
2014-01-31,M0017126,PMI,-0.1291485105338046,0.9993779793342841,0.0006220206657153648,低位区制,50.5,-0.2631148804272312,-0.13396636989342658
2014-02-28,M0017126,PMI,-0.2564355477894757,0.9995284008085409,0.00047159919145853675,低位区制,50.2,-0.3774801551583838,-0.1210446073689081
2014-03-31,M0017126,PMI,-0.20498768382409122,0.9995402785421613,0.00045972145783803095,低位区制,50.3,-0.33935839691466807,-0.13437071309057685
2014-04-30,M0017126,PMI,-0.21918496092821116,0.9995065325590662,0.0004934674409332859,低位区制,50.4,-0.30123663867094963,-0.08205167774273847
2014-05-31,M0017126,PMI,-0.03748504164374247,0.9992813159935345,0.0007186840064647292,低位区制,50.8,-0.14874960569607856,-0.11126456405233609
2014-06-30,M0017126,PMI,0.018516592204820326,0.9988781388013979,0.001121861198601283,低位区制,51.0,-0.0725060892086417,-0.09102268141346202
2014-07-31,M0017126,PMI,0.24629935792201868,0.9978741246874854,0.0021258753125137516,低位区制,51.7,0.19434621849738465,-0.051953139424634046
2014-08-31,M0017126,PMI,0.03423486215945355,0.9987604300527074,0.0012395699472916842,低位区制,51.1,-0.03438433096492326,-0.06861919312437681
2014-09-30,M0017126,PMI,0.045492130642651354,0.9990441716930796,0.0009558283069195328,低位区制,51.1,-0.03438433096492326,-0.07987646160757461
2014-10-31,M0017126,PMI,-0.053856948397007984,0.9993420749688017,0.000657925031197368,低位区制,50.8,-0.14874960569607856,-0.09489265729907058
2014-11-30,M0017126,PMI,-0.22978982548890337,0.9995205992625604,0.00047940073743883943,低位区制,50.3,-0.33935839691466807,-0.1095685714257647
2014-12-31,M0017126,PMI,-0.28729357392949983,0.9995478318129384,0.00045216818706091875,低位区制,50.1,-0.41560191340210223,-0.12830833947260237
2015-01-31,M0017126,PMI,-0.4049410298283992,0.9995131975174669,0.00048680248253246607,低位区制,49.8,-0.5299671881332575,-0.1250261583048583
2015-02-28,M0017126,PMI,-0.3841168160663015,0.9995225361168216,0.00047746388317785894,低位区制,49.9,-0.4918454298895391,-0.10772861382323762
2015-03-31,M0017126,PMI,-0.34553211658772676,0.9995420822826543,0.00045791771734518484,低位区制,50.1,-0.41560191340210223,-0.07006979681437547
2015-04-30,M0017126,PMI,-0.3413485195276686,0.9995484478209291,0.00045155217907040816,低位区制,50.1,-0.41560191340210223,-0.07425339387443364
2015-05-31,M0017126,PMI,-0.30357609056290413,0.9995570864414984,0.0004429135585012306,低位区制,50.2,-0.3774801551583838,-0.07390406459547968
2015-06-30,M0017126,PMI,-0.3316621454466765,0.9995495312645564,0.0004504687354432772,低位区制,50.2,-0.3774801551583838,-0.045818009711707325
2015-07-31,M0017126,PMI,-0.34897856818677386,0.999531891361355,0.00046810863864472826,低位区制,50.0,-0.45372367164582067,-0.10474510345904679
2015-08-31,M0017126,PMI,-0.4523627943671831,0.9994707391340977,0.0005292608659021124,低位区制,49.7,-0.5680889463769733,-0.11572615200979018
2015-09-30,M0017126,PMI,-0.38618089621322615,0.9995091895775184,0.0004908104224815103,低位区制,49.8,-0.5299671881332575,-0.14378629192003134
2015-10-31,M0017126,PMI,-0.36359395640342657,0.9995180659609781,0.000481934039021738,低位区制,49.8,-0.5299671881332575,-0.16637323172983093
2015-11-30,M0017126,PMI,-0.44211673637822196,0.9994671903449914,0.0005328096550083021,低位区制,49.6,-0.6062107046206917,-0.16409396824246975
2015-12-31,M0017126,PMI,-0.38851285508154637,0.9994582756366227,0.0005417243633772228,低位区制,49.7,-0.5680889463769733,-0.1795760912954269
2016-01-31,M0017126,PMI,-0.5114497063086245,0.9992554994679914,0.0007445005320084791,低位区制,49.4,-0.6824542211081286,-0.17100451479950413
2016-02-29,M0017126,PMI,-0.6754477768280481,0.9989099290240617,0.001090070975938233,低位区制,49.0,-0.8349412540829996,-0.15949347725495142
2016-03-31,M0017126,PMI,-0.20738543637597567,0.999438567038918,0.0005614329610818716,低位区制,50.2,-0.3774801551583838,-0.17009471878240812
2016-04-30,M0017126,PMI,-0.23474912304815027,0.9995394779810766,0.0004605220189232839,低位区制,50.1,-0.41560191340210223,-0.18085279035395196
2016-05-31,M0017126,PMI,-0.2390625754241206,0.9995554425262966,0.00044455747370330883,低位区制,50.1,-0.41560191340210223,-0.17653933797798163
2016-06-30,M0017126,PMI,-0.26970600470972694,0.9995434902721511,0.0004565097278488058,低位区制,50.0,-0.45372367164582067,-0.18401766693609375
2016-07-31,M0017126,PMI,-0.28108628611452713,0.999448028807982,0.0005519711920180172,低位区制,49.9,-0.4918454298895391,-0.21075914377501198
2016-08-31,M0017126,PMI,-0.09923460821533878,0.9989082288093013,0.0010917711906987938,低位区制,50.4,-0.30123663867094963,-0.20200203045561085
2016-09-30,M0017126,PMI,-0.0870363983813418,0.9966067474572936,0.003393252542706579,低位区制,50.4,-0.30123663867094963,-0.21420024028960782
2016-10-31,M0017126,PMI,0.25130930042637356,0.9857655521691615,0.014234447830838697,低位区制,51.2,0.0037374272787951816,-0.24757187314757836
2016-11-30,M0017126,PMI,0.3784650339699992,0.9728769958675925,0.027123004132407827,低位区制,51.7,0.19434621849738465,-0.18411881547261455
2016-12-31,M0017126,PMI,0.27273362640217286,0.9695400795498514,0.030459920450148614,低位区制,51.4,0.07998094376622934,-0.19275268263594353
2017-01-31,M0017126,PMI,0.26700685156112147,0.9660022821342965,0.033997717865703714,低位区制,51.3,0.04185918552251091,-0.22514766603861056
2017-02-28,M0017126,PMI,0.3208463321871809,0.961554109422377,0.038445890577623265,低位区制,51.6,0.15622446025366624,-0.16462187193351466
2017-03-31,M0017126,PMI,0.4080996040047501,0.9609373481533567,0.03906265184664359,低位区制,51.8,0.2324679767411004,-0.17563162726364967
2017-04-30,M0017126,PMI,0.15488230501702382,0.9738696147847817,0.026130385215218446,低位区制,51.2,0.0037374272787951816,-0.15114487773822866
2017-05-31,M0017126,PMI,0.15566433102097146,0.9774046473994399,0.02259535260056046,低位区制,51.2,0.0037374272787951816,-0.1519269037421763
2017-06-30,M0017126,PMI,0.31684107630474356,0.9740665832775524,0.025933416722448015,低位区制,51.7,0.19434621849738465,-0.12249485780735889
2017-07-31,M0017126,PMI,0.14517438291218027,0.974190470165403,0.02580952983459746,低位区制,51.4,0.07998094376622934,-0.06519343914595094
2017-08-31,M0017126,PMI,0.2771708356161932,0.965619811637325,0.03438018836267546,低位区制,51.7,0.19434621849738465,-0.08282461711880856
