method,code,name,date,model_value,prior_prob_low_state,prior_prob_high_state,prob_low_state,prob_high_state,state,growth_regime
hamilton_cycle,M0017126,中国:制造业PMI,2010-08-31,-0.4704849456301332,0.7104161880931007,0.2895838119068994,0.9369673699163735,0.06303263008362642,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2010-09-30,1.576487896838195,0.8670525907297537,0.13294740927024615,0.7489768454649227,0.25102315453507723,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2010-10-31,3.0100226850983205,0.709140550190535,0.2908594498094649,0.15445276662300061,0.8455472333769994,高均值状态,经济增长偏强
hamilton_cycle,M0017126,中国:制造业PMI,2010-11-30,2.974136633484875,0.20974032396332049,0.7902596760366796,0.02038206412033294,0.9796179358796671,高均值状态,经济增长偏强
hamilton_cycle,M0017126,中国:制造业PMI,2010-12-31,1.5650656219862071,0.09712093386107964,0.9028790661389204,0.047552607597323465,0.9524473924026765,高均值状态,经济增长偏强
hamilton_cycle,M0017126,中国:制造业PMI,2011-01-31,1.3884439297454492,0.11994419038175166,0.8800558096182483,0.07326372184049028,0.9267362781595098,高均值状态,经济增长偏强
hamilton_cycle,M0017126,中国:制造业PMI,2011-02-28,0.5301132471687495,0.1415415263460118,0.8584584736539882,0.22031122221766009,0.7796887777823399,高均值状态,经济增长偏强
hamilton_cycle,M0017126,中国:制造业PMI,2011-03-31,1.757734831105445,0.26506142666283444,0.7349385733371656,0.11603064848384947,0.8839693515161505,高均值状态,经济增长偏强
hamilton_cycle,M0017126,中国:制造业PMI,2011-04-30,1.4271860125276845,0.17746574472643353,0.8225342552735664,0.10648535246442112,0.8935146475355789,高均值状态,经济增长偏强
hamilton_cycle,M0017126,中国:制造业PMI,2011-05-31,0.4829570674672823,0.1694476960701137,0.8305523039298862,0.2706480294864072,0.7293519705135927,高均值状态,经济增长偏强
hamilton_cycle,M0017126,中国:制造业PMI,2011-06-30,-0.6366022931214914,0.307344344768582,0.6926556552314179,0.7682915468529221,0.2317084531470779,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2011-07-31,-0.9438207746819813,0.7253648993564547,0.2746351006435454,0.9667613665135123,0.03323863348648769,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2011-08-31,-0.8647091041849322,0.8920795478713504,0.10792045212864962,0.9880064231141985,0.011993576885801454,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2011-09-30,-0.5267147498198597,0.9099253954159269,0.09007460458407318,0.9850102309113324,0.014989769088667487,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2011-10-31,-1.3158430922637692,0.9074085939655193,0.09259140603448064,0.9942394736327228,0.0057605263672772175,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2011-11-30,-2.693409212124287,0.9151611578514871,0.08483884214851282,0.9990757332319866,0.0009242667680134457,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2011-12-31,-1.22739986009789,0.9192236159148689,0.08077638408513127,0.994452083607852,0.0055479163921480345,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2012-01-31,-0.7768724983353223,0.9153397502305958,0.08466024976940431,0.9897375052091223,0.010262494790877697,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2012-02-29,-0.2983358656718238,0.9113795043756627,0.08862049562433723,0.9804475615112094,0.019552438488790642,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2012-03-31,1.9006076657082147,0.9035759516694158,0.0964240483305841,0.7401091347161001,0.2598908652838998,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2012-04-30,2.1823382516881367,0.7016916731615241,0.2983083268384758,0.3337469405654005,0.6662530594345996,高均值状态,经济增长偏强
hamilton_cycle,M0017126,中国:制造业PMI,2012-05-31,-0.6089424629614868,0.3603474300749364,0.6396525699250637,0.8025781465637378,0.19742185343626212,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2012-06-30,-0.679856675379348,0.7541656431135398,0.24583435688646016,0.96033453844931,0.03966546155068993,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2012-07-31,-0.6060710588823,0.8866810122974206,0.1133189877025795,0.9825360340446089,0.017463965955391125,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2012-08-31,-1.7042202041474397,0.9053302685974716,0.09466973140252852,0.9963763590619131,0.003623640938086796,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2012-09-30,-1.0734450572856886,0.9169561416120071,0.08304385838799287,0.9930656018935947,0.006934398106405258,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2012-10-31,-0.5152703886928549,0.9141751055906195,0.08582489440938038,0.9855688280205854,0.014431171979414565,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2012-11-30,-0.5739209784643364,0.9078778155372919,0.0921221844627082,0.9855162004231917,0.014483799576808343,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2012-12-31,-0.6593389244051266,0.9078336083554811,0.09216639164451898,0.9869703958613575,0.013029604138642436,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2013-01-31,-0.5167758932243984,0.9090551325235403,0.09094486747645959,0.9846650619495906,0.015334938050409424,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2013-02-28,-1.0252097371408766,0.9071186520376562,0.09288134796234387,0.9916795380714484,0.00832046192855162,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2013-03-31,-0.2997811780278923,0.9130108119800167,0.08698918801998332,0.9808684772452831,0.019131522754716863,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2013-04-30,-0.07670843042856745,0.903929520886038,0.09607047911396213,0.9719756418396601,0.028024358160339945,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2013-05-31,0.0906866034322178,0.8964595391453146,0.10354046085468552,0.9627377952391616,0.03726220476083847,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2013-06-30,-0.6781336178219775,0.8886997480008957,0.11130025199910429,0.9843452140525912,0.015654785947408725,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2013-07-31,-0.39712925137275334,0.9068499798041766,0.09315002019582329,0.9817428036388703,0.01825719636112965,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2013-08-31,0.21865829912260892,0.9046639550566511,0.09533604494334887,0.9601492627095803,0.03985073729041964,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2013-09-30,0.2964297020968232,0.8865253806760476,0.11347461932395245,0.9473181587500329,0.05268184124996721,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2013-10-31,0.5823430071450701,0.8757472533500277,0.12425274664997242,0.9187534791438906,0.08124652085610944,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2013-11-30,0.4815392468912947,0.8517529224808682,0.1482470775191319,0.9128081627889807,0.08719183721101932,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2013-12-31,0.1255784309966259,0.8467588567427438,0.15324114325725618,0.9404014464806202,0.05959855351937972,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2014-01-31,-0.33415042062245703,0.869937215043721,0.13006278495627893,0.9715271929277989,0.028472807072201057,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2014-02-28,-0.6681554118682698,0.8960828420593511,0.10391715794064885,0.9853060576095191,0.014693942390480868,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2014-03-31,-0.5328724012183983,0.9076570883919961,0.09234291160800388,0.9847181455847933,0.015281854415206691,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2014-04-30,-0.5701254508882414,0.9071632422912265,0.09283675770877359,0.9853250561209234,0.014674943879076655,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2014-05-31,-0.09372898508966188,0.9076730471415757,0.09232695285842435,0.9737021395696394,0.026297860430360566,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2014-06-30,0.0527712407593981,0.8979097972384971,0.10209020276150284,0.9649526263953532,0.035047373604646874,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2014-07-31,0.649904864219863,0.8905602061720966,0.10943979382790335,0.923010636645899,0.07698936335410105,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2014-08-31,0.09354850269099302,0.8553289347825551,0.14467106521744483,0.9461766654112163,0.05382333458878378,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2014-09-30,0.12326695754351391,0.8747883989454216,0.12521160105457835,0.9524006505315322,0.04759934946846779,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2014-10-31,-0.13690815973716752,0.8800165464464871,0.1199834535535129,0.9668549437793741,0.03314505622062599,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2014-11-30,-0.597987058256237,0.8921581527746744,0.10784184722532579,0.9832997985423702,0.016700201457629956,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2014-12-31,-0.7486458158813178,0.905971830775591,0.09402816922440914,0.9880863155021286,0.011913684497871398,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2015-01-31,-1.057317261028075,0.9099925050217881,0.09000749497821194,0.9922770009545518,0.007722999045448148,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2015-02-28,-1.002982847217453,0.9135126808018236,0.0864873191981764,0.9920844398350884,0.007915560164911654,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2015-03-31,-0.9021451043447328,0.9133509294614743,0.08664907053852576,0.9910015211672611,0.008998478832738872,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2015-04-30,-0.8916072238981698,0.9124412777804994,0.08755872221950062,0.9907781993257728,0.00922180067422723,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2015-05-31,-0.7925354158181506,0.9122536874336493,0.08774631256635083,0.9895384479638821,0.010461552036117861,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2015-06-30,-0.8661463565246805,0.9112122962896609,0.08878770371033896,0.9903346807304306,0.009665319269569374,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2015-07-31,-0.9111776231997837,0.9118811318135618,0.08811886818643824,0.9909386089309766,0.00906139106902342,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2015-08-31,-1.18198871141999,0.9123884315020204,0.08761156849797964,0.9935855193525406,0.006414480647459398,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2015-09-30,-1.0079745738490473,0.9146118362561342,0.08538816374386585,0.9922422184685546,0.007757781531445351,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2015-10-31,-0.9483807008280252,0.9134834635135859,0.08651653648641405,0.9915213755877319,0.008478624412268121,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2015-11-30,-1.1542757230104854,0.9128779554936949,0.08712204450630519,0.9933990825485458,0.006600917451454262,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2015-12-31,-1.0137131184030537,0.9144552293407786,0.08554477065922154,0.9922824442275411,0.007717555772458946,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2016-01-31,-1.3363128503814679,0.9135172531511345,0.08648274684886548,0.9947889323451167,0.005211067654883325,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2016-02-29,-1.7666137222150269,0.9156227031698981,0.08437729683010195,0.9970464685685264,0.0029535314314735753,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2016-03-31,-0.5388100224600194,0.9175190335975623,0.08248096640243775,0.986572493853972,0.013427506146028029,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2016-04-30,-0.6104736764192538,0.9087208948373366,0.09127910516266352,0.9862976607633906,0.013702339236609368,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2016-05-31,-0.6215848717191008,0.9084900350412483,0.09150996495875184,0.9864487890236737,0.013551210976326269,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2016-06-30,-0.7018534467718709,0.9086169827798859,0.09138301722011402,0.9877568972845862,0.012243102715413809,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2016-07-31,-0.7316267060243504,0.9097157937190523,0.09028420628094756,0.9883572171388881,0.01164278286111179,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2016-08-31,-0.254543254242968,0.910220062396666,0.08977993760333386,0.9790688857990576,0.020931114200942368,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2016-09-30,-0.22247693330424312,0.9024178640712084,0.09758213592879156,0.9761760441423945,0.02382395585760557,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2016-10-31,0.6652917744244178,0.8999878770796115,0.10001212292038865,0.9285858458634959,0.07141415413650402,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2016-11-30,0.9989356981269779,0.8600121105253365,0.13998788947466334,0.853505113691502,0.14649488630849797,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2016-12-31,0.7212368181206728,0.7969442955008617,0.20305570449913826,0.8408773658132205,0.15912263418677944,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2017-01-31,0.7059467487862676,0.7863369872831053,0.2136630127168947,0.8347606257433986,0.16523937425660154,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2017-02-28,0.8468905557556994,0.7811989256244548,0.2188010743755453,0.8040087345708634,0.19599126542913656,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2017-03-31,1.075863637489924,0.7553673370395253,0.24463266296047467,0.7265766785683514,0.2734233214316486,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2017-04-30,0.41163911154558264,0.6903244099974152,0.3096755900025848,0.8160571415973563,0.18394285840264363,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2017-05-31,0.4135086500584393,0.7654879989417793,0.23451200105822062,0.8663274716715337,0.1336725283284662,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2017-06-30,0.8360301383303721,0.8077150762040882,0.19228492379591158,0.8303080040118687,0.16969199598813134,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2017-07-31,0.38510819614362646,0.7774587233699698,0.22254127663003032,0.8778929574019605,0.12210704259803956,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2017-08-31,0.7308716653146163,0.8174300842176468,0.1825699157823532,0.8562316732114914,0.14376832678850854,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2017-09-30,1.347499576208186,0.7992346054976528,0.20076539450234715,0.7085909402766574,0.29140905972334263,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2017-10-31,0.4338419238220581,0.6752163898323922,0.3247836101676078,0.8009231045864267,0.19907689541357332,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2017-11-30,0.6424047315439694,0.7527754078525984,0.24722459214740156,0.8191254133941418,0.18087458660585823,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2017-12-31,0.5359191554627429,0.7680653472510792,0.2319346527489209,0.8492566588245255,0.15074334117547444,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2018-01-31,0.20996368675204735,0.7933755934126014,0.2066244065873985,0.9078917105303459,0.09210828946965412,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2018-02-28,-0.8954479741523826,0.8426290368454906,0.15737096315450944,0.9822920481502334,0.017707951849766545,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2018-03-31,0.4177435560012057,0.9051253204461962,0.09487467955380385,0.9495992840748188,0.050400715925181284,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2018-04-30,0.29624668194880854,0.8776633986228477,0.12233660137715224,0.9429105176180538,0.05708948238194616,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2018-05-31,0.6232607572824662,0.8720448347991652,0.12795516520083475,0.9121590781665487,0.08784092183345119,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2018-06-30,0.36058943313327063,0.846213625659901,0.15378637434009895,0.9211345023697937,0.07886549763020631,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2018-07-31,0.023931469429825825,0.8537529819906268,0.14624701800937326,0.9498797465613159,0.05012025343868415,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2018-08-31,0.02911511089741481,0.8778989871115055,0.12210101288849465,0.9586599937327999,0.04134000626720014,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2018-09-30,-0.3109249148336133,0.8852743947355519,0.11472560526444808,0.9745077134319072,0.025492286568092815,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2018-10-31,-0.8093726782484936,0.8985864792828022,0.10141352071719793,0.988001837919259,0.011998162080740978,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2018-11-30,-1.1211926465221893,0.9099215438521776,0.09007845614782238,0.9928647938739787,0.007135206126021262,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2018-12-31,-1.71195504228033,0.9140064268541422,0.08599357314585782,0.9967700961352498,0.003229903864750182,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2019-01-31,-1.5064651474539232,0.9172868807536099,0.08271311924639012,0.9959909629440709,0.004009037055929047,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2019-02-28,-1.9371758923159632,0.9166324088730196,0.08336759112698035,0.9976481785768984,0.0023518214231016154,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2019-03-31,-0.5656335668099004,0.9180244700045948,0.0819755299954053,0.9870992373824787,0.012900762617521313,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2019-04-30,-1.051804335681247,0.9091633594012821,0.09083664059871786,0.9921453201360615,0.007854679863938509,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2019-05-31,-1.639724765581434,0.9134020689142918,0.08659793108570832,0.9964357749114762,0.0035642250885238214,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2019-06-30,-1.5081509080484992,0.9170060509256399,0.08299394907435997,0.9959846970850209,0.004015302914979093,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2019-07-31,-1.1954386706782856,0.9166271455514177,0.08337285444858239,0.9940237221545678,0.005976277845432206,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2019-08-31,-1.2568800877097672,0.914979926609837,0.08502007339016301,0.9943483930527641,0.0056516069472358965,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2019-09-30,-0.8770886675089571,0.915252650164322,0.08474734983567812,0.9909357132214427,0.009064286778557399,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2019-10-31,-1.3254493297431011,0.9123859991060118,0.08761400089398819,0.9946420395013724,0.005357960498627565,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2019-11-30,-0.49894136796014266,0.915499313181153,0.0845006868188471,0.985517355570316,0.014482644429684161,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2019-12-31,-0.4946062238084963,0.9078345786790654,0.09216542132093467,0.9840074641125756,0.015992535887424473,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2020-01-31,-0.5261109557122339,0.9065662698545635,0.09343373014543652,0.9843915210398739,0.015608478960126074,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2020-02-29,-15.004521232311319,0.9068888776734941,0.09311112232650587,0.9999999998170578,1.829421983704796e-10,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2020-03-31,1.298362383273684,0.9199999998463286,0.08000000015367141,0.8819886247090154,0.11801137529098454,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2020-04-30,0.2169193925370081,0.8208704447555729,0.17912955524442697,0.9210167913417286,0.07898320865827148,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2020-05-31,-0.010950831271202333,0.8536541047270522,0.146345895272948,0.9518984965657579,0.048101503434242174,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2020-06-30,0.30028120679427417,0.8795947371152366,0.12040526288476339,0.9436073067671159,0.05639269323288407,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2020-07-31,0.4298702024409451,0.8726301376843775,0.12736986231562258,0.93019114518983,0.06980885481016996,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2020-08-31,0.25839129777504866,0.8613605619594573,0.13863943804054274,0.9375134705052176,0.062486529494782395,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2020-09-30,0.8743180868533855,0.8675113152243827,0.13248868477561718,0.8790417592421872,0.12095824075781281,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2020-10-31,2.483377622659333,0.8183950777634372,0.18160492223656272,0.39625447456235796,0.6037455254376421,高均值状态,经济增长偏强
hamilton_cycle,M0017126,中国:制造业PMI,2020-11-30,1.3791624405827605,0.4128537586323807,0.5871462413676194,0.29211985250953443,0.7078801474904655,高均值状态,经济增长偏强
hamilton_cycle,M0017126,中国:制造业PMI,2020-12-31,0.7207843709221464,0.3253806761080089,0.674619323891991,0.3938599916771559,0.6061400083228441,高均值状态,经济增长偏强
hamilton_cycle,M0017126,中国:制造业PMI,2021-01-31,2.5476940840165696,0.410842393008811,0.5891576069911891,0.08562461033263082,0.9143753896673692,高均值状态,经济增长偏强
hamilton_cycle,M0017126,中国:制造业PMI,2021-02-28,-0.5178201564319593,0.15192467267940984,0.8480753273205902,0.5353780044861478,0.46462199551385225,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2021-03-31,0.9158345216422248,0.5297175237683641,0.47028247623163594,0.5426129759910177,0.4573870240089824,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2021-04-30,0.1594238414009439,0.5357948998324549,0.4642051001675452,0.7595071877234966,0.24049281227650335,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2021-05-31,-0.0406919676599955,0.7179860376877372,0.2820139623122628,0.899675388222105,0.10032461177789502,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2021-06-30,-0.1684322465748309,0.8357273261065683,0.1642726738934318,0.9546584869504354,0.045341513049564595,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2021-07-31,-0.7310786902328559,0.8819131290383657,0.11808687096163423,0.9843447418528355,0.015655258147164453,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2021-08-31,-1.0924664755857592,0.9068495831563818,0.0931504168436181,0.9923272700493709,0.007672729950629102,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2021-09-30,-1.4821676631449492,0.9135549068414717,0.08644509315852841,0.995663372235896,0.004336627764104003,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2021-10-31,-1.8837036320596425,0.9163572326781526,0.08364276732184732,0.9974753509300374,0.002524649069962594,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2021-11-30,-1.1209251152897224,0.9178792947812314,0.08212070521876853,0.9935449340843899,0.00645506591561009,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2021-12-31,-0.7750589917306883,0.9145777446308876,0.08542225536911244,0.9896140550210748,0.010385944978925277,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2022-01-31,-0.8188036323459826,0.9112758062177029,0.08872419378229719,0.9897536117512179,0.010246388248782117,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2022-02-28,-0.905222762912679,0.911393033871023,0.08860696612897694,0.9908158983905081,0.009184101609491964,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2022-03-31,-1.4281869438951418,0.9122853546480268,0.08771464535197321,0.9952846738429452,0.0047153261570547994,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2022-04-30,-3.4676892896357074,0.916039126028074,0.08396087397192599,0.9996558879052191,0.00034411209478089005,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2022-05-31,-1.194311887758225,0.9197109458403842,0.0802890541596159,0.9942545732006929,0.005745426799307092,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2022-06-30,-0.4687914605278536,0.915173841488582,0.08482615851141792,0.9849017397645057,0.01509826023549427,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2022-07-31,-1.7444983167246804,0.9073174614021847,0.09268253859781514,0.9966347742081675,0.0033652257918324793,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2022-08-31,-1.3262983065815561,0.9171732103348607,0.08282678966513923,0.9949649973177062,0.005035002682293753,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2022-09-30,-0.5285502201777916,0.9157705977468732,0.0842294022531267,0.9860894323493654,0.013910567650634567,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2022-10-31,-1.560240372459205,0.9083151231734671,0.091684876826533,0.9958074760801107,0.004192523919889351,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2022-11-30,-2.7052031845894504,0.916478279907293,0.08352172009270702,0.9991047892300505,0.00089521076994947,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2022-12-31,-3.3915342982375805,0.9192480229532425,0.08075197704675752,0.9996369278236795,0.00036307217632048917,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2023-01-31,-0.5604112640962668,0.9196950193718909,0.08030498062810917,0.9872990986703002,0.012700901329699817,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2023-02-28,1.871559605917959,0.9093312428830522,0.0906687571169478,0.7597100874328344,0.24028991256716561,低均值状态,经济增长偏弱
hamilton_cycle,M0017126,中国:制造业PMI,2023-03-31,1.6580660663693507,0.7181564734435809,0.2818435265564191,0.5125945803371179,0.48740541966288203,低均值状态,经济增长偏弱
