method,code,name,date,model_value,prior_prob_low_state,prior_prob_high_state,prob_low_state,prob_high_state,state,inflation_regime
hamilton_cycle,M0000612,中国:CPI:当月同比,2008-09-30,-2.4201174732726916,0.9199879547141137,0.08001204528588635,0.9999992395623818,7.604376181057293e-07,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2008-10-31,-6.2975064336805175,0.9199993615497158,0.08000063845028405,0.9999999995866846,4.133153271114418e-10,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2008-11-30,-6.088043748942598,0.9199999996529876,0.08000000034701236,0.9999999993796413,6.203586174982432e-10,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2008-12-31,-6.867698402455695,0.9199999994791577,0.08000000052084233,0.9999999998631695,1.3683050558755795e-10,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2009-01-31,-4.471230790964027,0.9199999998851195,0.0800000001148805,0.9999999857445814,1.4255418654002131e-08,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2009-02-28,-6.255912659529541,0.9199999880313969,0.08000001196860314,0.9999999995519782,4.4802193155873484e-10,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2009-03-31,-4.6293580625053545,0.9199999996238487,0.08000000037615144,0.9999999895084728,1.0491527151232212e-08,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2009-04-30,-2.899495552058405,0.9199999911914951,0.08000000880850486,0.9999996998335373,3.0016646270567437e-07,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2009-05-31,-3.558782215358835,0.9199997479854247,0.0800002520145753,0.9999999163911568,8.36088432533996e-08,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2009-06-30,-3.7551474964741525,0.91999992980346,0.08000007019654004,0.9999999428634601,5.7136539885527365e-08,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2009-07-31,-1.4525919263647664,0.9199999520291484,0.08000004797085154,0.9999950382381761,4.961761823913672e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2009-08-31,0.5775187446059207,0.91999583419051,0.08000416580949005,0.999745972390121,0.00025402760987903246,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2009-09-30,-0.2812769549989087,0.9197867228082419,0.08021327719175815,0.9999517933443557,4.820665564426953e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2009-10-31,4.3595412115967545,0.9199595265249129,0.08004047347508701,0.7200939569893858,0.2799060430106142,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2009-11-30,2.4445893919138943,0.6849957229535892,0.31500427704641076,0.9522372399937353,0.04776276000626465,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2009-12-31,3.295589060095093,0.8798992120202713,0.12010078797972859,0.9280652652387276,0.07193473476127238,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2010-01-31,1.286597997282787,0.8596048396980944,0.14039516030190557,0.9981166313298155,0.0018833686701845245,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2010-02-28,3.2936819618773687,0.9184187562083761,0.08158124379162397,0.9521484836991806,0.04785151630081941,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2010-03-31,2.946788411316234,0.8798246937690367,0.12017530623096324,0.9620528429112997,0.03794715708870023,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2010-04-30,1.8493724218116974,0.8881402226201367,0.11185977737986313,0.9956861506566,0.004313849343399952,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2010-05-31,1.34821994323686,0.9163781666328855,0.0836218333671145,0.9988133708717515,0.001186629128248468,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2010-06-30,0.9081312168843292,0.9190037266884028,0.08099627331159712,0.9995113794012469,0.0004886205987530448,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2010-07-31,-0.5082403275924707,0.9195897625884569,0.08041023741154305,0.9999688705054834,3.1129494516652494e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2010-08-31,-2.3140022931561193,0.9199738642143093,0.08002613578569084,0.999999065682775,9.343172249116453e-07,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2010-09-30,0.05535982200366929,0.9199992155634025,0.08000078443659736,0.9999076834326388,9.231656736110394e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2010-10-31,-0.8567901002096425,0.9199224926052372,0.0800775073947627,0.9999842331079288,1.576689207104661e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2010-11-30,1.6691171485741974,0.9199867623898627,0.08001323761013716,0.9978950467975582,0.0021049532024418225,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2010-12-31,0.4562462912333354,0.9182327176639856,0.08176728233601444,0.9997943673606237,0.00020563263937626797,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2011-01-31,0.7981257577828584,0.91982735438923,0.0801726456107699,0.9996095519344304,0.0003904480655697701,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2011-02-28,1.4776914989563812,0.9196721865509353,0.08032781344906478,0.9985405211940781,0.001459478805921884,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2011-03-31,1.266167731228319,0.9187746468137624,0.08122535318623762,0.9990192570599776,0.0009807429400223952,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2011-04-30,1.0529339879953694,0.9191765851744059,0.08082341482559412,0.9993546187684329,0.0006453812315670413,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2011-05-31,1.182675062256214,0.9194581490699079,0.08054185093009217,0.9991733353400164,0.00082666465998358,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2011-06-30,0.5770039249591754,0.9193059466359149,0.08069405336408503,0.9997438459377264,0.0002561540622735092,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2011-07-31,-0.3356344105799476,0.9197849374755556,0.08021506252444428,0.9999566138334859,4.338616651411161e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2011-08-31,1.2950096259779542,0.9199635737242905,0.08003642627570948,0.9989793969931975,0.0010206030068025547,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2011-09-30,1.0361912108687532,0.9191431193511035,0.08085688064889661,0.9993749373586912,0.0006250626413088502,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2011-10-31,0.6663984805316217,0.9194752082071914,0.08052479179280858,0.9996960810578939,0.0003039189421062107,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2011-11-30,-1.7041526870812849,0.9197448349078063,0.08025516509219367,0.9999969427652863,3.057234713749421e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2011-12-31,-1.3568487000808496,0.9199974331985622,0.08000256680143783,0.999994026003177,5.973996822975309e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2012-01-31,-1.1028294435068347,0.9199949843354958,0.08000501566450424,0.9999902240502608,9.775949739251803e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2012-02-29,-3.993526049811061,0.9199917922815235,0.08000820771847651,0.9999999640043458,3.599565422705849e-08,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2012-03-31,-3.3109759212988226,0.9199999697786707,0.08000003022132926,0.999999864823618,1.351763819383174e-07,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2012-04-30,-2.291868369078069,0.9199998865082456,0.08000011349175444,0.9999990250613016,9.749386984562424e-07,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2012-05-31,-2.156640901251544,0.9199991814583154,0.08000081854168463,0.9999987328114139,1.2671885860656544e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2012-06-30,-1.795900229427935,0.9199989360903597,0.0800010639096403,0.9999974497575402,2.550242459700112e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2012-07-31,0.17514333167259122,0.919997858860498,0.08000214113950194,0.9998835516193809,0.0001164483806190646,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2012-08-31,-0.25564826215710834,0.919902231951814,0.08009776804818594,0.9999494169931786,5.058300682148244e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2012-09-30,-2.3211916457374655,0.9199575313815271,0.08004246861847301,0.9999990784108559,9.215891439992618e-07,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2012-10-31,-0.11846399850235056,0.9199992262496793,0.08000077375032057,0.9999340927064488,6.590729355121347e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2012-11-30,-1.2859378224041533,0.9199446653751863,0.08005533462481369,0.9999931406655371,6.859334462924013e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2012-12-31,-0.5041482604740368,0.9199942410213116,0.08000575897868846,0.9999687941202093,3.120587979068037e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2013-01-31,-0.6915958420916901,0.919973800082553,0.080026199917447,0.9999782963622552,2.1703637744757677e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2013-02-28,2.2214046545703345,0.9199817780007798,0.08001822199922021,0.993882954678464,0.00611704532153599,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2013-03-31,1.2592516675176024,0.914864234448153,0.08513576555184688,0.9989814360626675,0.0010185639373324579,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2013-04-30,0.3179288918684704,0.9191448313185961,0.08085516868140383,0.9998446363813932,0.00015536361860679662,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2013-05-31,-0.26324809483114064,0.9198695593904394,0.08013044060956057,0.9999501346895957,4.986531040425388e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2013-06-30,0.5840902395395933,0.9199581339470374,0.0800418660529626,0.9997425843356361,0.00025741566436393294,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2013-07-31,-0.13228770859687256,0.9197838782562405,0.08021612174375943,0.9999356477260899,6.435227391012219e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2013-08-31,-1.3628703691016248,0.9199459709428068,0.08005402905719315,0.9999940912119805,5.908788019448377e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2013-09-30,0.4797638876977026,0.9199950390836804,0.08000496091631958,0.9997898176517516,0.00021018234824836865,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2013-10-31,-1.9039734222494067,0.9198235345322782,0.08017646546772175,0.9999979269045605,2.0730954395768495e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2013-11-30,1.1842396075245398,0.9199982594648913,0.08000174053510876,0.9991768650826227,0.0008231349173772846,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2013-12-31,-0.347390454023528,0.9193089101468146,0.08069108985318535,0.9999573177195294,4.268228047066107e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2014-01-31,0.5610488749104001,0.9199641646948499,0.08003583530515027,0.9997538477892001,0.0002461522107999169,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2014-02-28,-1.8915236783102063,0.9197933348572249,0.08020666514277508,0.9999978753880439,2.1246119560178386e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2014-03-31,-1.1357692356919205,0.9199982162125141,0.08000178378748576,0.9999908292418103,9.170758189705455e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2014-04-30,-1.3601269335903157,0.919992300389891,0.08000769961010898,0.9999940634373445,5.9365626553752e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2014-05-31,-1.5257107136951809,0.919995015764576,0.08000498423542396,0.9999956937406645,4.30625933545834e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2014-06-30,-1.808534200319885,0.9199963845390724,0.08000361546092756,0.9999975113781939,2.4886218061883097e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2014-07-31,-1.1829972247924831,0.919997910596134,0.08000208940386605,0.9999916316084474,8.368391552696675e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2014-08-31,-0.06390973054548699,0.9199929740430549,0.08000702595694513,0.9999267342138851,7.326578611487487e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2014-09-30,-0.6759443618583139,0.9199384873119817,0.08006151268801831,0.9999776169706971,2.2383029302883778e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2014-10-31,0.1540590931061543,0.9199812075953672,0.08001879240463279,0.9998881899003564,0.00011181009964360499,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2014-11-30,-1.557932913593006,0.9199061261723734,0.0800938738276266,0.999995949638336,4.050361663969764e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2014-12-31,-0.20393862744041713,0.9199965993863356,0.08000340061366439,0.9999441549436558,5.584505634414884e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2015-01-31,-2.866975480160936,0.9199531134556739,0.0800468865443261,0.9999996800956029,3.199043970970485e-07,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2015-02-28,-1.5657134075539967,0.9199997314137961,0.08000026858620395,0.9999960153451773,3.984654822594317e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2015-03-31,-1.577833900725047,0.9199966545526642,0.08000334544733576,0.9999961077243334,3.8922756665478275e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2015-04-30,-0.5042800897886357,0.9199967321126075,0.08000326788739262,0.9999688031504937,3.1196849506150216e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2015-05-31,-0.2153899774643242,0.9199738076642238,0.08002619233577614,0.9999453641348744,5.463586512554666e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2015-06-30,-0.3527497806266606,0.9199541286717267,0.08004587132827332,0.9999581260308065,4.187396919359847e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2015-07-31,-0.07590860905020413,0.9199648433390307,0.08003515666096934,0.9999283914345543,7.16085654458348e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2015-08-31,-0.21280006975699628,0.9199398786858194,0.08006012131418071,0.9999450638180662,5.493618193372011e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2015-09-30,1.0498331091963689,0.9199538765309239,0.0800461234690761,0.9993651866827493,0.0006348133172507279,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2015-10-31,-1.233726550789261,0.9194670217081584,0.08053297829184157,0.9999923607286163,7.639271383638537e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2015-11-30,-0.8551770802600112,0.9199935861997498,0.08000641380025009,0.9999841989874007,1.5801012599343013e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2015-12-31,-1.1596238723828125,0.9199867337428569,0.08001326625714314,0.9999912423446011,8.757655398901804e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2016-01-31,0.07686567673791989,0.919992647223856,0.08000735277614408,0.9999037447634804,9.625523651959614e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2016-02-29,0.101665724247888,0.9199191857666705,0.08008081423332954,0.999898903326679,0.00010109667332094858,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2016-03-31,-0.45220506406811856,0.9199151209799902,0.08008487902000984,0.9999654508669066,3.454913309336632e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2016-04-30,-1.0642775448877781,0.9199709931448501,0.08002900685514984,0.9999894619463628,1.053805363712588e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2016-05-31,-0.16928641126142896,0.9199911524322596,0.08000884756774031,0.9999402700795459,5.9729920454069345e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2016-06-30,0.5103937562514524,0.9199498517908961,0.08005014820910387,0.9997768241831033,0.00022317581689679252,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2016-07-31,-0.2721185089893634,0.9198126254405231,0.080187374559477,0.9999509470148907,4.9052985109324196e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2016-08-31,-1.1928134732643283,0.9199588159613185,0.08004118403868164,0.9999917850007974,8.214999202589995e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2016-09-30,-1.0804085286479808,0.9199931028286216,0.08000689717137853,0.9999897894763662,1.0210523633771348e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2016-10-31,-1.7584874328883267,0.9199914274207909,0.08000857257920907,0.9999972576251335,2.742374866441751e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2016-11-30,-1.1865590722071615,0.9199976975494492,0.08000230245055066,0.9999916891730081,8.310826991887488e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2016-12-31,-1.0763626875494663,0.9199930223732654,0.08000697762673456,0.9999897090609865,1.0290939013486874e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2017-01-31,0.3363349493680525,0.9199913599054277,0.08000864009457234,0.999840825074761,0.00015917492523889848,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2017-02-28,-1.1899275671386949,0.9198663594832489,0.08013364051675102,0.9999917285353589,8.271464641069004e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2017-03-31,-1.036772438466321,0.919993055421215,0.08000694457878497,0.9999888880835083,1.1111916491737623e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2017-04-30,-0.0668032949837436,0.9199906706269231,0.0800093293730769,0.9999271417669182,7.28582330816835e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2017-05-31,-1.4439460531773114,0.9199388294864659,0.080061170513534,0.9999949501771968,5.049822803334216e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2017-06-30,-1.8006119669779945,0.9199957602560334,0.08000423974396671,0.9999974728385114,2.527161488703927e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2017-07-31,-2.119334677648762,0.9199978782388826,0.08000212176111754,0.9999986377390897,1.3622609103650855e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2017-08-31,-0.8409958860909501,0.919998856269279,0.08000114373072098,0.999983759700714,1.6240299286050892e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2017-09-30,-2.032783703075235,0.9199863649253454,0.0800136350746546,0.9999983886013236,1.6113986763242114e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2017-10-31,2.4745162100112705,0.9199986470975158,0.08000135290248428,0.9900486871469953,0.009951312853004723,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2017-11-30,1.2593690211484794,0.9116450496833528,0.08835495031664728,0.9989389927120879,0.0010610072879120881,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2017-12-31,0.16349849102856062,0.9191091966148538,0.08089080338514623,0.999884775080973,0.00011522491902702571,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2018-01-31,-1.562434203874477,0.9199032591490258,0.0800967408509742,0.9999959846751579,4.01532484210618e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2018-02-28,0.19094504008418234,0.9199966288026459,0.08000337119735418,0.9998799273801159,0.00012007261988422858,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2018-03-31,-0.07780000038490886,0.9198991891031526,0.08010081089684758,0.9999285899003564,7.141009964363195e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2018-04-30,-1.1720904237921503,0.9199400453142774,0.08005995468572259,0.9999914460514269,8.553948573153727e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2018-05-31,-0.557181906461987,0.9199928182525868,0.08000718174741316,0.9999718426062104,2.8157393789699242e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2018-06-30,-1.1061994836852218,0.9199763595387229,0.08002364046127722,0.9999902852565685,9.714743431572585e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2018-07-31,-0.1733296973633709,0.9199918436692819,0.08000815633071821,0.9999407369959389,5.9263004061125735e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2018-08-31,-0.27145619560775014,0.9199502438058315,0.0800497561941685,0.9999509756142833,4.902438571665755e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2018-09-30,0.728477903140748,0.9199588399728741,0.08004116002712573,0.9996594605884905,0.00034053941150955755,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2018-10-31,-2.658142646921732,0.9197140889944826,0.08028591100551756,0.9999995188697806,4.811302194495307e-07,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2018-11-30,-0.5016550374432529,0.9199995960513815,0.08000040394861846,0.9999686452001426,3.135479985742775e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2018-12-31,-0.04369861514268214,0.9199736750518384,0.08002632494816177,0.9999237866051006,7.621339489943424e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2019-01-31,-0.017280029152673793,0.9199360125505797,0.08006398744942032,0.9999197406190359,8.025938096410642e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2019-02-28,-1.020559239042707,0.9199326156105927,0.08006738438940718,0.9999885238393509,1.1476160649044184e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2019-03-31,-0.783921555464735,0.9199903648138226,0.0800096351861774,0.999981857413245,1.8142586755047324e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2019-04-30,-0.8844111903756753,0.9199847677976573,0.0800152322023428,0.9999850678427614,1.4932157238582401e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2019-05-31,-0.8832409909890488,0.9199874632188043,0.08001253678119571,0.9999850344758735,1.4965524126422357e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2019-06-30,-0.5751150282541762,0.9199874352045417,0.08001256479545818,0.9999728027396875,2.7197260312489477e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2019-07-31,0.4070310102555883,0.9199771656501995,0.08002283434980045,0.9998174114821305,0.0001825885178693746,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2019-08-31,1.0374576391042618,0.9198467018354539,0.08015329816454597,0.9993793255518076,0.000620674448192413,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2019-09-30,1.3910341584938495,0.9194788924583058,0.08052110754169425,0.9987627283402939,0.0012372716597060514,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2019-10-31,2.233799274737834,0.9189612080940738,0.08103879190592607,0.9936487155944786,0.006351284405521478,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2019-11-30,0.7610648088254446,0.9146675713607975,0.08533242863920273,0.9996110533974305,0.00038894660256948973,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2019-12-31,0.5244194035128547,0.9196734471533256,0.08032655284667442,0.999769812884743,0.0002301871152570629,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2020-01-31,1.3459049580384512,0.9198067388755723,0.08019326112442783,0.9988712771204319,0.0011287228795681806,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2020-02-29,1.7804600212042727,0.9190523437741979,0.08094765622580216,0.9973561246866526,0.0026438753133474556,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2020-03-31,0.8575042331611957,0.9177802479720294,0.08221975202797069,0.9995497530065176,0.00045024699348233726,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2020-04-30,0.01871708037471631,0.9196219804043616,0.08037801959563842,0.9999135727637055,8.642723629447175e-05,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2020-05-31,-1.2865788486759668,0.9199274371858355,0.08007256281416447,0.9999931475822532,6.8524177467688065e-06,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2020-06-30,-2.8375713575700896,0.919994246828467,0.08000575317153309,0.9999996615180795,3.3848192042240286e-07,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2020-07-31,-3.707764409027125,0.9199997158164284,0.08000028418357151,0.9999999373658499,6.26341502065806e-08,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2020-08-31,-3.1540928055884536,0.9199999474134499,0.08000005258655019,0.9999998167708211,1.8322917891447981e-07,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2020-09-30,-5.124548225177569,0.9199998461639476,0.08000015383605245,0.9999999959830592,4.0169407473390566e-09,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2020-10-31,-5.019535037769538,0.919999996627446,0.080000003372554,0.9999999950760415,4.92395850743364e-09,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2020-11-30,-3.6625673641337047,0.9199999958659296,0.08000000413407045,0.9999999316301061,6.836989382577359e-08,低通胀状态,通胀偏低
hamilton_cycle,M0000612,中国:CPI:当月同比,2020-12-31,-0.7763074391854847,0.9199999425978186,0.08000005740218141,0.9999815900090818,1.8409990918125724e-05,低通胀状态,通胀偏低
